ts,dmg,ac,level,maxhp,hp_after,nearby
1786819314700,22,26,27,1550,1239,
1786819314700,22,26,27,1550,1217,
1786819316701,26,26,27,1550,1341,
1786819316701,26,26,27,1550,1315,
1786819318205,29,26,27,1550,1336,
1786819318205,22,26,27,1550,1314,
1786819320205,27,26,27,1550,1287,
1786819320205,23,26,27,1550,1264,
1786819322209,19,26,27,1550,1245,
1786819322209,25,26,27,1550,1220,
1786819324208,29,26,27,1550,1341,
1786819324209,27,26,27,1550,1314,
1786819325708,22,26,27,1550,1342,
1786819325708,26,26,27,1550,1316,
1786819327709,29,26,27,1550,1287,
1786819327709,25,26,27,1550,1262,
1786819329711,29,26,27,1550,1233,
1786819329711,26,26,27,1550,1207,
1786819331717,20,26,27,1550,1287,
1786819331717,30,26,27,1550,1257,
1786819333223,21,26,27,1550,1336,
1786819333223,31,26,27,1550,1305,
1786819335223,21,26,27,1550,1284,
1786819335223,30,26,27,1550,1254,
1786819337223,20,26,27,1550,1265,
1786819337224,20,26,27,1550,1245,
1786819339226,21,26,27,1550,1224,
1786819339228,27,26,27,1550,1197,
1786819340724,23,26,27,1550,1274,
1786819340724,29,26,27,1550,1245,
1786819342726,28,26,27,1550,1317,
1786819342726,30,26,27,1550,1287,
1786819346231,30,26,27,1550,1257,
1786819350238,21,26,27,1550,1236,
1786819352235,31,26,27,1550,1305,
1786819353736,25,26,27,1550,1380,
1786819355739,27,26,27,1550,1353,
1786819357741,30,26,27,1550,1323,
1786819359248,22,26,27,1550,1301,
1786819361243,22,26,27,1550,1310,
1786819363245,28,26,27,1550,1282,
1786819364744,26,26,27,1550,1256,
1786819368750,27,26,27,1550,1229,
1786819370254,23,26,27,1550,1306,
1786819372257,26,26,27,1550,1380,
1786819374257,26,26,27,1550,1354,
1786819376258,29,26,27,1550,1325,
1786819377757,25,26,27,1550,1300,
1786819379759,20,26,27,1550,1280,
1786819381762,26,26,27,1550,1254,
1786819383266,31,26,27,1550,1223,
1786819385268,29,26,27,1550,1344,
1786819387270,29,26,27,1550,1396,
1786819389275,20,26,27,1550,1376,
1786819391273,25,26,27,1550,1351,
1786819392771,22,26,27,1550,1329,
1786819394773,22,26,27,1550,1307,
1786819396774,26,26,27,1550,1281,
1786819398278,20,26,27,1550,1261,
1786819400281,29,26,27,1550,1232,
1786819402284,30,26,27,1550,1302,
1786819404300,28,26,27,1550,1374,
1786819405781,24,26,27,1550,1350,
1786819407789,29,26,27,1550,1321,
1786819409792,26,26,27,1550,1295,
1786819411299,27,26,27,1550,1268,
1786819413297,27,26,27,1550,1272,
1786819415300,22,26,27,1550,1250,
1786819416797,24,26,27,1550,1226,
1786819418799,28,26,27,1550,1298,
1786819420801,29,26,27,1550,1369,
1786819422803,24,26,27,1550,1345,
1786819424306,21,26,27,1550,1324,
1786819441327,28,26,27,1550,1327,
1786819448845,26,26,27,1550,1301,125
1786819450847,24,26,27,1550,1277,125
1786819452848,31,26,27,1550,1246,125
1786819454354,21,26,27,1550,1225,125
1786819456354,20,26,27,1550,1355,125
1786819458360,21,26,27,1550,1384,125
1786819460358,28,26,27,1550,1356,125
1786819462360,29,26,27,1550,1358,125
1786819463857,19,26,27,1550,1339,125
1786819465860,28,26,27,1550,1311,125
1786819467861,24,26,27,1550,1287,125
1786819469365,19,26,27,1550,1268,125
1786819471368,20,26,27,1550,1248,125
1786819473372,21,26,27,1550,1227,125
1786819475371,24,26,27,1550,1353,125
1786819476868,25,26,27,1550,1378,125
1786819478870,27,26,27,1550,1351,125
1786819480872,26,26,27,1550,1325,125
1786819482388,29,26,27,1550,1296,125
1786819484378,20,26,27,1550,1276,125
1786819486386,23,26,27,1550,1253,125
1786819488389,31,26,27,1550,1253,125
1786819489887,22,26,27,1550,1231,125
1786819491892,21,26,27,1550,1310,125
1786819493895,23,26,27,1550,1387,125
1786819495398,24,26,27,1550,1363,125
1786819497400,32,26,27,1550,1331,125
1786819526438,19,26,27,1550,1343,
1786819528433,29,26,27,1550,1314,
1786819530437,21,26,27,1550,1293,
1786819532440,24,26,27,1550,1269,
1786819533938,30,26,27,1550,1239,
1786819535940,21,26,27,1550,1368,
1786819537941,22,26,27,1550,1396,
1786819539943,32,26,27,1550,1395,
1786819541944,26,26,27,1550,1369,
1786819543452,27,26,27,1550,1342,
1786819545451,31,26,27,1550,1311,
1786819547456,24,26,27,1550,1287,
1786819549455,25,26,27,1550,1262,
1786819550954,31,26,27,1550,1231,
1786819552956,25,26,27,1550,1356,
1786819554958,29,26,27,1550,1377,
1786819556959,32,26,27,1550,1345,
1786819558464,25,26,27,1550,1320,
1786819560466,31,26,27,1550,1389,
1786819562470,31,26,27,1550,1458,
1786819563967,20,26,27,1550,1438,
1786819565996,28,26,27,1550,1441,
1786819763358,29,26,27,1550,1521,
1786819765360,23,26,27,1550,1527,
1786819766863,25,26,27,1550,1502,
1786819768868,19,26,27,1550,1483,
1786819772365,29,26,27,1550,1454,
1786819774367,24,26,27,1550,1430,
1786819776368,31,26,27,1550,1399,
1786819778374,26,26,27,1550,1373,
1786819780375,30,26,27,1550,1343,
1786819781879,29,26,27,1550,1314,
1786819783883,25,26,27,1550,1289,
1786819785379,26,26,27,1550,1263,
1786819787381,19,26,27,1550,1244,
1786819789382,19,26,27,1550,1256,
1786819791384,31,26,27,1550,1225,
1786819793386,21,26,27,1550,1304,
1786819794988,23,26,27,1550,1381,
1786819796989,21,26,27,1550,1360,
1786819798993,28,26,27,1550,1332,
1786819800494,22,26,27,1550,1310,
1786819802497,30,26,27,1550,1280,
1786819804498,27,26,27,1550,1253,
1786819806499,32,26,27,1550,1221,
1786819808000,27,26,27,1550,1294,
1786819810000,21,26,27,1550,1373,
1786819812046,21,26,27,1550,1352,
1786819951160,30,26,27,1550,1520,125
1786819952664,27,26,27,1550,1493,125
1786819954664,30,26,27,1550,1463,125
1786819956670,30,26,27,1550,1433,125
1786819958673,23,26,27,1550,1410,125
1786819960171,20,26,27,1550,1390,125
1786819962171,25,26,27,1550,1365,125
1786819964174,29,26,27,1550,1336,125
1786819965679,28,26,27,1550,1339,125
1786819967679,25,26,27,1550,1314,125
1786819969689,22,26,27,1550,1292,125
1786819971186,22,26,27,1550,1270,125
1786819973187,26,26,27,1550,1244,125
1786819975189,21,26,27,1550,1223,125
1786819977194,20,26,27,1550,1353,125
1786819978697,28,26,27,1550,1375,125
1786819980699,20,26,27,1550,1355,125
1786819982701,28,26,27,1550,1327,125
1786819984213,28,26,27,1550,1299,125
1786819986206,28,26,27,1550,1271,125
1786819988209,20,26,27,1550,1251,125
1786819989713,23,26,27,1550,1228,125
1786819991719,26,26,27,1550,1333,125
1786819993719,31,26,27,1550,1402,125
1786819995722,24,26,27,1550,1378,125
1786819997222,19,26,27,1550,1359,125
1786819999224,30,26,27,1550,1329,125
1786820001228,30,26,27,1550,1299,125
1786820003230,26,26,27,1550,1273,125
1786820004733,24,26,27,1550,1249,125
1786820006734,27,26,27,1550,1222,125
1786820008736,31,26,27,1550,1291,125
1786820010738,31,26,27,1550,1360,125
1786820024751,22,26,27,1550,1369,125
1786820024751,31,26,27,1550,1338,125
1786820026753,24,26,27,1550,1314,125
1786820026753,31,26,27,1550,1283,125
1786820028757,25,26,27,1550,1258,125
1786820028757,26,26,27,1550,1232,125
1786820030255,23,26,27,1550,1259,125
1786820030755,25,26,27,1550,1284,125
1786820032256,27,26,27,1550,1357,125
1786820032256,20,26,27,1550,1337,125
1786820034259,32,26,27,1550,1305,125
1786820034259,25,26,27,1550,1280,125
1786820035760,30,26,27,1550,1250,125
1786820036261,22,26,27,1550,1228,125
1786820037764,29,26,27,1550,1299,125
1786820039765,21,26,27,1550,1378,125
1786820041766,26,26,27,1550,1383,125
1786820043773,20,26,27,1550,1363,125
1786820044268,28,26,27,1550,1335,125
1786820045873,19,26,27,1550,1316,125
1786820046370,23,26,27,1550,1293,125
1786820047374,20,26,27,1550,1273,125
1786820047876,24,26,27,1550,1249,125
1786820049270,31,26,27,1550,1218,125
1786820049875,19,26,27,1550,1199,125
1786820051377,30,26,27,1550,1319,125
1786820051877,20,26,27,1550,1349,125
1786820052879,45,26,27,1550,1304,125
1786820053881,26,26,27,1550,1278,125
1786820054881,43,26,27,1550,1235,125
1786820055381,27,26,27,1550,1208,125
1786820056883,47,26,27,1550,1311,125
1786820057384,24,26,27,1550,1337,125
1786820058884,56,26,27,1550,1281,125
1786820059386,25,26,27,1550,1256,125
1786820060384,49,26,27,1550,1207,125
1786820061387,23,26,27,1550,1184,125
1786820062386,54,26,27,1550,1230,125
1786820063388,24,26,27,1550,1306,125
1786820064388,38,26,27,1550,1268,125
1786820064888,32,26,27,1550,1236,125
1786820066391,60,26,27,1550,1257,125
1786820066891,31,26,27,1550,1276,125
1786820067892,49,26,27,1550,1327,125
1786820068894,31,26,27,1550,1296,125
1786820069895,54,26,27,1550,1242,125
1786820070894,22,26,27,1550,1220,125
1786820071897,40,26,27,1550,1230,125
1786820072897,22,26,27,1550,1308,125
1786820073897,50,26,27,1550,1308,125
1786820074397,31,26,27,1550,1277,125
1786820075901,60,26,27,1550,1217,125
1786820076398,22,26,27,1550,1195,125
1786820077400,49,26,27,1550,1196,125
1786820078400,20,26,27,1550,1276,125
1786820079401,43,26,27,1550,1283,125
1786820080402,20,26,27,1550,1263,125
1786820081403,41,26,27,1550,1222,125
1786820081907,30,26,27,1550,1192,125
1786820083405,59,26,27,1550,1283,125
1786820083907,28,26,27,1550,1305,125
1786820084909,54,26,27,1550,1251,125
1786820085910,31,26,27,1550,1220,125
1786820086909,38,26,27,1550,1182,125
1786820087913,29,26,27,1550,1253,125
1786820088913,58,26,27,1550,1295,125
1786820089410,20,26,27,1550,1275,125
1786820090411,45,26,27,1550,1230,125
1786820091413,28,26,27,1550,1283,125
1786820092414,38,26,27,1550,1345,125
1786820093415,28,26,27,1550,1367,125
1786820094417,50,26,27,1550,1317,125
1786820097919,27,26,27,1550,1290,125
1786820099921,32,26,27,1550,1258,125
1786820101928,30,26,27,1550,1228,125
1786820103926,20,26,27,1550,1358,125
1786820105430,30,26,27,1550,1378,125
1786820109435,20,26,27,1550,1358,125
1786820111434,20,26,27,1550,1338,125
1786820113437,24,26,27,1550,1314,125
1786820114940,27,26,27,1550,1287,125
1786820116943,22,26,27,1550,1296,125
1786820118943,30,26,27,1550,1266,125
1786820120448,28,26,27,1550,1238,125
1786820122449,24,26,27,1550,1314,125
1786820124452,29,26,27,1550,1385,125
1786820125954,30,26,27,1550,1355,125
1786820127956,20,26,27,1550,1335,125
1786820129956,29,26,27,1550,1306,125
1786820131963,31,26,27,1550,1275,125
1786820133458,31,26,27,1550,1244,125
1786820135460,20,26,27,1550,1224,125
1786820136962,26,26,27,1550,1248,125
1786820138970,19,26,27,1550,1379,125
1786820140973,30,26,27,1550,1349,125
1786820142469,21,26,27,1550,1359,125
1786820144471,22,26,27,1550,1337,125
1786820157984,26,26,27,1550,1311,125
1786820158484,31,26,27,1550,1280,125
1786820159487,19,26,27,1550,1261,125
1786820160486,19,26,27,1550,1242,125
1786820160487,28,26,27,1550,1214,125
1786820161487,22,26,27,1550,1192,125
1786820162487,30,26,27,1550,1312,125
1786820162487,20,26,27,1550,1292,125
1786820163488,19,26,27,1550,1323,125
1786820164488,30,26,27,1550,1293,125
1786820164488,19,26,27,1550,1274,125
1786820164990,31,26,27,1550,1243,125
1786820165993,22,26,27,1550,1221,125
1786820165993,56,26,27,1550,1165,125
1786820166992,48,26,27,1550,1198,125
1786820167994,31,26,27,1550,1267,125
1786820167994,52,26,27,1550,1215,125
1786820168998,58,26,27,1550,1207,125
1786820169994,24,26,27,1550,1183,125
1786820169994,54,26,27,1550,1129,125
1786820170494,49,26,27,1550,1130,125
1786820171997,62,26,27,1550,1218,125
1786820171998,29,26,27,1550,1189,125
1786820172497,38,26,27,1550,1151,125
1786820173496,52,26,27,1550,1149,125
1786820173996,31,26,27,1550,1218,125
1786820174497,60,26,27,1550,1208,125
1786820175499,46,26,27,1550,1162,125
1786820175499,25,26,27,1550,1137,125
1786820176023,54,26,27,1550,1133,125
1786820177503,44,26,27,1550,1239,125
1786820177503,29,26,27,1550,1210,125
1786820177838,58,26,27,1550,1152,125
1786820179007,52,26,27,1550,1150,125
1786820179503,29,26,27,1550,1171,125
1786820180005,44,26,27,1550,1177,125
1786820181008,47,26,27,1550,1180,125
1786820181008,28,26,27,1550,1152,125
1786820182010,38,26,27,1550,1164,125
1786820183008,62,26,27,1550,1252,125
1786820183008,23,26,27,1550,1229,125
1786820185013,29,26,27,1550,1300,125
1786820185013,26,26,27,1550,1274,125
1786820185509,24,26,27,1550,1300,125
1786820186512,20,26,27,1550,1330,125
1786820187012,28,26,27,1550,1302,125
1786820187511,20,26,27,1550,1282,125
1786820188511,26,26,27,1550,1256,125
1786820188511,26,26,27,1550,1230,125
1786820189013,21,26,27,1550,1209,125
1786820190513,31,26,27,1550,1278,125
1786820190513,23,26,27,1550,1255,125
1786820191016,30,26,27,1550,1275,125
1786820192015,24,26,27,1550,1332,125
1786820192515,27,26,27,1550,1305,125
1786820193016,57,26,27,1550,1248,125
1786820194019,46,26,27,1550,1202,125
1786820194019,51,26,27,1550,1151,125
1786820194516,42,26,27,1550,1109,125
1786820196023,56,26,27,1550,1203,125
1786820196023,62,26,27,1550,1141,125
1786820196521,49,26,27,1550,1142,125
1786820198024,52,26,27,1550,1140,125
1786820198024,57,26,27,1550,1083,125
1786820198526,58,26,27,1550,1075,125
1786820199525,59,26,27,1550,1116,125
1786820199525,67,26,27,1550,1049,125
1786820200027,51,26,27,1550,998,125
1786820201531,53,26,27,1550,1045,125
1786820201532,42,26,27,1550,1003,125
1786820202031,60,26,27,1550,993,125
1786820203532,62,26,27,1550,981,125
1786820203532,60,26,27,1550,921,125
1786820204031,55,26,27,1550,916,125
1786820205035,41,26,27,1550,1025,125
1786820205532,53,26,27,1550,972,125
1786820205532,52,26,27,1550,920,125
1786820207035,61,26,27,1550,959,125
1786820207035,42,26,27,1550,917,125
1786820207534,41,26,27,1550,926,125
1786820209037,53,26,27,1550,923,125
1786820209037,61,26,27,1550,862,125
1786820209540,48,26,27,1550,864,125
1786820210537,67,26,27,1550,897,125
1786820211037,49,26,27,1550,898,125
1786820211539,61,26,27,1550,837,125
1786820212539,46,26,27,1550,841,125
1786820213039,61,26,27,1550,830,125
1786820213039,55,26,27,1550,775,125
1786820214553,57,26,27,1550,818,125
1786820214553,57,26,27,1550,761,125
1786820215043,48,26,27,1550,763,125
1786820216045,68,26,27,1550,826,125
1786820216544,46,26,27,1550,830,125
1786820217044,56,26,27,1550,774,125
1786820218047,52,26,27,1550,772,125
1786820218552,51,26,27,1550,771,125
1786820219048,60,26,27,1550,761,125
1786820220048,41,26,27,1550,770,125
1786820220049,51,26,27,1550,719,125
1786820220551,42,26,27,1550,677,125
1786820222057,60,26,27,1550,767,125
1786820222057,47,26,27,1550,720,125
1786820222555,44,26,27,1550,726,125
1786820223556,50,26,27,1550,726,125
1786820224057,44,26,27,1550,732,125
1786820224555,48,26,27,1550,734,125
1786820225556,50,26,27,1550,784,125
1786820225556,65,26,27,1550,719,125
1786820226058,65,26,27,1550,704,125
1786820227059,40,26,27,1550,764,125
1786820227559,40,26,27,1550,724,125
1786820228063,42,26,27,1550,682,125
1786820229061,59,26,27,1550,723,125
1786820229561,49,26,27,1550,724,125
1786820230062,59,26,27,1550,715,125
1786820231063,59,26,27,1550,756,125
1786820231563,63,26,27,1550,743,125
1786820231563,44,26,27,1550,699,125
1786820232561,54,26,27,1550,695,125
1786820233063,67,26,27,1550,678,125
1786820233564,57,26,27,1550,671,125
1786820234564,58,26,27,1550,713,125
1786820235069,48,26,27,1550,715,125
1786820235564,48,26,27,1550,717,125
1786820236567,48,26,27,1550,769,125
1786820237066,53,26,27,1550,716,125
1786820237067,54,26,27,1550,662,125
1786820238567,58,26,27,1550,704,125
1786820238568,60,26,27,1550,644,125
1786820239069,60,26,27,1550,634,125
1786820240071,42,26,27,1550,692,125
1786820240570,59,26,27,1550,683,125
1786820241072,64,26,27,1550,669,125
1786820242573,49,36,27,1550,751,125
1786820242573,56,36,27,1550,695,125
1786820244076,65,36,27,1550,780,125
1786820244573,42,36,27,1550,788,125
1786820246077,52,36,27,1550,886,125
1786820246579,66,36,27,1550,820,125
1786820248079,40,36,27,1550,880,125
1786820248581,51,36,27,1550,879,125
1786820249580,67,36,27,1550,862,125
1786820250081,56,36,27,1550,806,125
1786820251580,61,36,27,1550,945,125
1786820252083,63,36,27,1550,882,125
1786820253584,53,36,27,1550,929,125
1786820254085,62,36,27,1550,917,125
1786820255084,56,36,27,1550,911,125
1786820256088,45,36,27,1550,916,125
1786820257086,55,36,27,1550,961,125
1786820257585,61,36,27,1550,950,125
1786820259089,67,36,27,1550,933,125
1786820264594,54,36,27,1550,1229,125
1786820266594,52,36,27,1550,1308,125
1786820268098,60,36,27,1550,1348,125
1786820270098,58,36,27,1550,1290,125
1786820272100,66,36,27,1550,1224,125
1786820273599,65,36,27,1550,1259,125
1786820275600,48,36,27,1550,1311,125
1786820277604,47,36,27,1550,1264,125
1786820279607,62,36,27,1550,1202,125
1786820281109,57,36,27,1550,1195,125
1786820283111,44,36,27,1550,1301,125
1786820285115,63,36,27,1550,1238,125
1786820287112,67,36,27,1550,1321,125
1786820289115,51,36,27,1550,1320,125
1786820290616,63,36,27,1550,1257,125
1786820292619,61,36,27,1550,1227,125
1786820294618,55,36,27,1550,1272,125
1786820296121,50,36,27,1550,1322,125
1786820298123,57,36,27,1550,1265,125
1786820300125,53,36,27,1550,1212,125
1786820301629,57,36,27,1550,1255,125
1786820303633,60,36,27,1550,1295,125
1786820305638,61,36,27,1550,1234,125
1786820307642,58,36,27,1550,1276,125
1786820309644,53,36,27,1550,1323,125
1786820311150,51,36,27,1550,1272,125
1786820313154,57,36,27,1550,1215,125
1786820315154,58,36,27,1550,1307,125
1786820317157,43,36,27,1550,1345,125
1786820318660,57,36,27,1550,1288,125
1786820320661,56,36,27,1550,1232,125
1786820322661,50,36,27,1550,1332,125
1786820324664,64,36,27,1550,1318,125
1786820326664,44,36,27,1550,1274,125
1786820328167,52,36,27,1550,1222,125
1786820330167,59,36,27,1550,1263,125
1786820332174,40,36,27,1550,1323,125
1786820334174,40,36,27,1550,1283,125
1786820335683,55,36,27,1550,1228,125
1786820380219,56,36,27,1550,1434,125
1786820382222,52,36,27,1550,1382,125
1786820384223,64,36,27,1550,1318,125
1786820386225,40,36,27,1550,1278,125
1786820387724,68,36,27,1550,1210,125
1786820389728,67,36,27,1550,1293,125
1786820391738,49,36,27,1550,1294,125
1786820393238,53,36,27,1550,1272,125
1786820395239,65,36,27,1550,1207,125
1786820397240,60,36,27,1550,1247,125
1786820398741,46,36,27,1550,1301,125
1786820400742,50,36,27,1550,1251,125
1786820402756,47,36,27,1550,1204,125
1786820404258,51,36,27,1550,1203,125
1786820406261,52,36,27,1550,1301,125
1786820408264,47,36,27,1550,1254,125
1786820410263,44,36,27,1550,1210,125
1786820411764,57,36,27,1550,1253,125
1786820413766,61,36,27,1550,1292,125
1786820415768,65,36,27,1550,1227,125
1786820417773,46,36,27,1550,1312,125
1786820419271,59,36,27,1550,1353,125
1786820421276,43,36,27,1550,1310,125
1786820423275,68,36,27,1550,1242,125
1786820423276,58,36,27,1550,1184,125
1786820425278,53,36,27,1550,1281,125
1786820425278,41,36,27,1550,1240,125
1786820426779,52,36,27,1550,1238,125
1786820426779,54,36,27,1550,1184,125
1786820428781,45,36,27,1550,1239,125
1786820428781,58,36,27,1550,1181,125
1786820430781,51,36,27,1550,1230,125
1786820430781,56,36,27,1550,1174,125
1786820432786,48,36,27,1550,1276,125
1786820432786,65,36,27,1550,1211,125
1786820434787,66,36,27,1550,1195,125
1786820434787,54,36,27,1550,1141,125
1786820436290,42,36,27,1550,1199,125
1786820436290,43,36,27,1550,1156,125
1786820438292,64,36,27,1550,1192,125
1786820438293,54,36,27,1550,1138,125
1786820440294,53,36,27,1550,1185,125
1786820440294,63,36,27,1550,1122,125
1786820441793,44,36,27,1550,1178,125
1786820441793,61,36,27,1550,1117,125
1786820443801,44,36,27,1550,1304,125
1786820443801,41,36,27,1550,1263,125
1786820445800,48,36,27,1550,1215,125
1786820445800,57,36,27,1550,1158,125
1786820447303,43,36,27,1550,1215,125
1786820447303,57,36,27,1550,1158,125
1786820449306,68,36,27,1550,1190,125
1786820449306,68,36,27,1550,1122,125
1786820451307,53,36,27,1550,1169,125
1786820451307,66,36,27,1550,1103,125
1786820453308,51,36,27,1550,1202,125
1786820453308,53,36,27,1550,1149,125
1786820454808,45,36,27,1550,1254,125
1786820454808,56,36,27,1550,1198,125
1786820456810,67,36,27,1550,1231,125
1786820456810,67,36,27,1550,1164,125
1786820458811,44,36,27,1550,1220,125
1786820458811,44,36,27,1550,1176,125
1786820460316,47,36,27,1550,1179,125
1786820460316,47,36,27,1550,1132,125
1786820462318,48,36,27,1550,1234,125
1786820462318,66,36,27,1550,1168,125
1786820464319,68,36,27,1550,1200,125
1786820464319,57,36,27,1550,1143,125
1786820465818,54,36,27,1550,1089,125
1786820465818,49,36,27,1550,1040,125
1786820467821,61,36,27,1550,979,125
1786820467822,40,36,27,1550,939,125
1786820469821,40,36,27,1550,1080,125
1786820469821,57,36,27,1550,1023,125
